video_id,sentiment
m6kFCNsnQpQ,-0.7845
UAeAKitFdJo,-0.7845
xZRnil8wi58,-0.7003
SbEOTZPgTvw,-0.3182
-7o3bVInA2A,-0.8347
G1y38N4LQiU,-0.6597
rN6GOxTy3b4,0.0
9twiJbZ9-nQ,0.0
QDRh5PS5Ynw,0.0
jb9-eq40MAU,0.0
vZVu3Syj1c4,0.0
jFDPIsCg05g,0.0
vo2FLlvP6PY,0.0
xwx8tTbStJw,0.0
yWooLeUI474,0.0
9Om51NLL4UI,0.0
lnWs5I95MH4,0.0
Kdgh5K_URu4,0.3612
z227xkrK0_8,0.0
weq5GSakK7g,0.4588
Acn4GSLVAyA,-0.0516
N1IcakgZAKk,0.0
392BwAcQKyk,-0.296
tspSeo_rHxo,0.0
Nvc8cwMjUaU,0.0
lgF0Ff22EXA,0.0
ClCHdbeQJI4,0.0
ZHp9WJ7EcyE,0.6124
_7WBgUhu9Es,-0.5994
xjxlYS2YX8o,0.0
Ndb1OZkDadY,0.0
fl9yDEEWUEY,0.0
l4ao-cEzxUk,0.0
VYz_fr8Gnzw,0.0
KDfTKUYPP38,0.5563
_ofI8UQp-9g,0.0
8S8Er7aWQSk,0.0
RzAXnu0KsHE,0.0
hweaZdbPJK0,-0.5994
jJRS939FRwM,0.0
UAypfgriizw,0.0
a4xMJZa96wM,0.0
sPVfpOB3awU,0.0
HiojaPhpZLQ,0.0
aXguCYJqgL8,0.0
3jNEbuPay_k,0.4939
5PY7nJe2kxw,0.0
otphsTWroSc,0.0
Brd_7XjhEWA,0.4019
A3q9F5C25co,0.4588
g1n1CyKVdkc,0.0
rVUru5Gwagc,0.0
KA1dlOm01IQ,0.3612
BAGOfliy2NQ,0.0
ZeSeYbLqCyY,0.0
U9o2bgQGyzY,0.0
BhcErtG4pKQ,0.0
39fW_MKh_2A,0.0
v4g6ZWE8_R4,0.3182
eT7Hjwb-5vc,0.0
kV-jXScUpuk,0.0
jMUYA4ROH2k,0.0
qBJdAQkIW-I,0.0
Y-Yat-F8Ujs,0.3612
jMc2TDA8Vcg,0.0
nbFBTqAtbTQ,0.0
p7TRjikdQng,0.0
5swecHtTpN0,0.0
wb1O8McS2wg,0.0
5Cni1EQNPx0,0.3182
XFUfOA5Jqdg,0.0
I7FhcSbZkgI,-0.4404
TqrF9gP1NaQ,0.3612
kBrtrFTzzcE,0.3612
pe6WD7XFz_s,0.0
XWy-UDy8Ub0,0.0
HWAxR0ETO8A,0.0
H53npAOC-08,0.0
HgzzK1_Tq00,0.4019
xFIz0xW5tWA,0.0
xADVK6VieB4,0.0
20XeaOPzSMo,0.0
Yd5lAnDMY1w,-0.34
zeWpnPKwltU,0.0
