video_id,sentiment
9rWnKThfL-A,0.0
EvDTmLuac_M,0.2023
ltbNbEbfGrM,0.0
tR_9zzuDn-s,0.0
bwBdh58FSWY,0.0
iV2Occ49swI,0.0
khT0BYLvcs4,0.34
o58xe5TYf3Y,-0.6486
3XiTnDDrIOQ,0.0
VsLJtNHZdx0,0.0
86aWYgfUCw0,0.2023
yr_sqjh_fw4,0.3182
hVyCpQmXec8,0.0
MUvcWZ6Lcj8,0.6486
_CUsIAz5OhY,0.0
t7L0R-jpwnQ,0.0
V3g6FGE1Ntg,0.6124
20WWW8OeMzw,0.0
L7oiaA4ULv0,0.5994
fatBpvSkdVg,0.0
XVafmjRn2wA,0.0
Y-EWqyUzu0A,0.34
AXyt714T92U,0.0
Skxa_r6n0uM,0.0
I1hjANkDvKI,0.0
s92C9p-Npxk,0.0
JLkk1o6DvWg,0.0
b3tOAIhj2ZE,0.0
wU9Gzhk29ls,0.4767
c9narwLbG0c,0.296
56grHGnPkgM,0.0
yErAaK501r8,0.0
P7vC2xpqvFk,0.0
JXYIELml2b4,0.0
2NXNambbsfY,0.0
Wtx-mScEWL8,0.0
zchACRCAahk,0.3182
VKGw9wltsds,0.0
Z1ckyvMx2jI,0.0
zoIUNKddI18,0.0
1dxDpuCiWQo,0.0
tVRv9vQctYM,0.0
oaO0UyBGvD8,0.2263
1-DTDLh8JvQ,0.34
Aorf_vMiWMc,0.0
l7W4NCINlR0,0.0
jQganzHTMBM,0.0
ng2pwzkrAHA,-0.128
2ld1gU_SQQs,0.0
36VfZyam5eQ,0.2023
aGXb6ZtKaeg,0.0
ycmEHIkTtHE,0.0
MRO_CM5zX-Q,0.2263
UbjiWVOidm8,0.0
R2MVOJ97uF0,0.0
l28yHl577qY,0.0
Lh8wp2ntbZs,0.0
12p5mluGuYs,0.5267
DVH8B0ET3KE,0.0
NrN6BiEvpZM,0.0
qSSF3SrR5G8,0.296
-ZOqUoE0Nyw,0.0
sYQ6lmxkBzY,0.0
